514543;  Blhovce;609;RimavskaSobota;600;Banskobystricky;
514551;  Bottovo;609;RimavskaSobota;600;Banskobystricky;
514586;  Budikovany;609;RimavskaSobota;600;Banskobystricky;
514594;  Cakov;609;RimavskaSobota;600;Banskobystricky;
514608;  Cerencany;609;RimavskaSobota;600;Banskobystricky;
514616;  CiernyPotok;609;RimavskaSobota;600;Banskobystricky;
514624;  Ciz;609;RimavskaSobota;600;Banskobystricky;
514632;  DolneZahorany;609;RimavskaSobota;600;Banskobystricky;
514641;  Drazice;609;RimavskaSobota;600;Banskobystricky;
514659;  Driencany;609;RimavskaSobota;600;Banskobystricky;
514667;  Drna;609;RimavskaSobota;600;Banskobystricky;
514683;  Dubno;609;RimavskaSobota;600;Banskobystricky;
514691;  Dubovec;609;RimavskaSobota;600;Banskobystricky;
557919;  Dulovo;609;RimavskaSobota;600;Banskobystricky;
514713;  Figa;609;RimavskaSobota;600;Banskobystricky;
514730;  Gemercek;609;RimavskaSobota;600;Banskobystricky;
514764;  GemerskeDechtare;609;RimavskaSobota;600;Banskobystricky;
557889;  GemerskeMichalovce;609;RimavskaSobota;600;Banskobystricky;
514781;  GemerskyJablonec;609;RimavskaSobota;600;Banskobystricky;
514799;  Gortva;609;RimavskaSobota;600;Banskobystricky;
514811;  Hajnacka;609;RimavskaSobota;600;Banskobystricky;
514829;  Hnusta;609;RimavskaSobota;600;Banskobystricky;
514837;  Hodejov;609;RimavskaSobota;600;Banskobystricky;
514845;  Hodejovec;609;RimavskaSobota;600;Banskobystricky;
514853;  HorneZahorany;609;RimavskaSobota;600;Banskobystricky;
514861;  Hostice;609;RimavskaSobota;600;Banskobystricky;
514870;  Hostisovce;609;RimavskaSobota;600;Banskobystricky;
514888;  Hrachovo;609;RimavskaSobota;600;Banskobystricky;
514926;  Hrusovo;609;RimavskaSobota;600;Banskobystricky;
514934;  Hubovo;609;RimavskaSobota;600;Banskobystricky;
514942;  Husina;609;RimavskaSobota;600;Banskobystricky;
514951;  Chanava;609;RimavskaSobota;600;Banskobystricky;
514969;  Chramec;609;RimavskaSobota;600;Banskobystricky;
514985;  Ivanice;609;RimavskaSobota;600;Banskobystricky;
514993;  Janice;609;RimavskaSobota;600;Banskobystricky;
515001;  Jesenske;609;RimavskaSobota;600;Banskobystricky;
515019;  Jestice;609;RimavskaSobota;600;Banskobystricky;
515027;  Kalosa;609;RimavskaSobota;600;Banskobystricky;
515035;  Kesovce;609;RimavskaSobota;600;Banskobystricky;
515043;  Klenovec;609;RimavskaSobota;600;Banskobystricky;
515051;  Kociha;609;RimavskaSobota;600;Banskobystricky;
515060;  Konradovce;609;RimavskaSobota;600;Banskobystricky;
515078;  Kral;609;RimavskaSobota;600;Banskobystricky;
515086;  Kraskovo;609;RimavskaSobota;600;Banskobystricky;
515094;  Krokava;609;RimavskaSobota;600;Banskobystricky;
515108;  Kruzno;609;RimavskaSobota;600;Banskobystricky;
515116;  Kyjatice;609;RimavskaSobota;600;Banskobystricky;
515124;  LehotanadRimavicou;609;RimavskaSobota;600;Banskobystricky;
515132;  Lenartovce;609;RimavskaSobota;600;Banskobystricky;
515141;  Lenka;609;RimavskaSobota;600;Banskobystricky;
515167;  Lipovec;609;RimavskaSobota;600;Banskobystricky;
515175;  Lukovistia;609;RimavskaSobota;600;Banskobystricky;
515183;  Martinova;609;RimavskaSobota;600;Banskobystricky;
515205;  Neporadza;609;RimavskaSobota;600;Banskobystricky;
557790;  NiznySkalnik;609;RimavskaSobota;600;Banskobystricky;
515230;  NovaBasta;609;RimavskaSobota;600;Banskobystricky;
515248;  Oravka;609;RimavskaSobota;600;Banskobystricky;
515264;  Ozdany;609;RimavskaSobota;600;Banskobystricky;
515272;  Padarovce;609;RimavskaSobota;600;Banskobystricky;
515281;  Pavlovce;609;RimavskaSobota;600;Banskobystricky;
515299;  Petrovce;609;RimavskaSobota;600;Banskobystricky;
515337;  Poproc;609;RimavskaSobota;600;Banskobystricky;
515345;  Potok;609;RimavskaSobota;600;Banskobystricky;
515353;  Radnovce;609;RimavskaSobota;600;Banskobystricky;
557854;  Rakytnik;609;RimavskaSobota;600;Banskobystricky;
515388;  RatkovskaLehota;609;RimavskaSobota;600;Banskobystricky;
515396;  RatkovskaSucha;609;RimavskaSobota;600;Banskobystricky;
557765;  Riecka;609;RimavskaSobota;600;Banskobystricky;
515426;  RimavskaBana;609;RimavskaSobota;600;Banskobystricky;
515442;  RimavskaSec;609;RimavskaSobota;600;Banskobystricky;
514462;  RimavskaSobota;609;RimavskaSobota;600;Banskobystricky;
515451;  RimavskeBrezovo;609;RimavskaSobota;600;Banskobystricky;
515469;  RimavskeJanovce;609;RimavskaSobota;600;Banskobystricky;
557811;  RimavskeZaluzany;609;RimavskaSobota;600;Banskobystricky;
515485;  Rovne;609;RimavskaSobota;600;Banskobystricky;
515493;  Rumince;609;RimavskaSobota;600;Banskobystricky;
515531;  Slizke;609;RimavskaSobota;600;Banskobystricky;
515540;  StaraBasta;609;RimavskaSobota;600;Banskobystricky;
515566;  Stranska;609;RimavskaSobota;600;Banskobystricky;
515582;  Studena;609;RimavskaSobota;600;Banskobystricky;
515604;  Sutor;609;RimavskaSobota;600;Banskobystricky;
515621;  Simonovce;609;RimavskaSobota;600;Banskobystricky;
515639;  Sirkovce;609;RimavskaSobota;600;Banskobystricky;
515647;  SpaniePole;609;RimavskaSobota;600;Banskobystricky;
515655;  Strkovec;609;RimavskaSobota;600;Banskobystricky;
515663;  Tachty;609;RimavskaSobota;600;Banskobystricky;
515671;  TeplyVrch;609;RimavskaSobota;600;Banskobystricky;
515680;  Tisovec;609;RimavskaSobota;600;Banskobystricky;
515698;  Tomasovce;609;RimavskaSobota;600;Banskobystricky;
515701;  UzovskaPanica;609;RimavskaSobota;600;Banskobystricky;
515795;  Valice;609;RimavskaSobota;600;Banskobystricky;
515710;  Vcelince;609;RimavskaSobota;600;Banskobystricky;
515728;  Vecelkov;609;RimavskaSobota;600;Banskobystricky;
515736;  VelkeTeriakovce;609;RimavskaSobota;600;Banskobystricky;
515744;  VelkyBlh;609;RimavskaSobota;600;Banskobystricky;
515752;  VieskanadBlhom;609;RimavskaSobota;600;Banskobystricky;
515779;  Vlkyna;609;RimavskaSobota;600;Banskobystricky;
557901;  VysneValice;609;RimavskaSobota;600;Banskobystricky;
515809;  VysnySkalnik;609;RimavskaSobota;600;Banskobystricky;
515817;  Zador;609;RimavskaSobota;600;Banskobystricky;
557927;  Zacharovce;609;RimavskaSobota;600;Banskobystricky;
515841;  Zip;609;RimavskaSobota;600;Banskobystricky;
515868;  BalognadIplom;610;VelkyKrtis;600;Banskobystricky;
515876;  Batorova;610;VelkyKrtis;600;Banskobystricky;
515884;  Brusnik;610;VelkyKrtis;600;Banskobystricky;
515892;  Busince;610;VelkyKrtis;600;Banskobystricky;
515906;  Cebovce;610;VelkyKrtis;600;Banskobystricky;
515914;  Celare;610;VelkyKrtis;600;Banskobystricky;
